status_type,num_reactions,num_comments,num_shares,num_loves,cluster
photo,21.0,12.0,0.0,0.0,0
photo,12.000000000000002,2.0,0.0,0.0,0
photo,12.000000000000002,14.0,0.0,0.0,0
photo,12.000000000000002,0.0,0.0,0.0,0
photo,36.0,5.0,0.0,0.0,0
photo,12.000000000000002,1.0,0.0,0.0,0
photo,11.0,0.0,0.0,0.0,0
photo,38.0,10.0,0.0,0.0,0
photo,37.0,8.0,0.0,0.0,0
photo,49.00000000000001,10.0,0.0,0.0,0
photo,11.0,1.0,0.0,0.0,0
photo,10.0,5.0,0.0,0.0,0
photo,9.0,4.0,0.0,0.0,0
photo,13.0,4.0,0.0,0.0,0
photo,18.0,4.0,0.0,0.0,0
photo,15.0,0.0,0.0,0.0,0
photo,14.0,0.0,0.0,0.0,0
photo,21.0,1.0,0.0,0.0,0
photo,14.0,3.0,0.0,0.0,0
photo,16.0,3.0,0.0,0.0,0
photo,12.000000000000002,4.0,0.0,0.0,0
photo,12.000000000000002,2.0,0.0,0.0,0
photo,22.999999999999996,5.0,0.0,0.0,0
photo,35.0,9.0,1.0,0.0,0
photo,18.0,4.0,0.0,0.0,0
photo,12.000000000000002,1.0,0.0,0.0,0
photo,25.000000000000004,1.0,0.0,0.0,0
photo,19.0,10.0,0.0,0.0,0
photo,13.0,5.0,0.0,0.0,0
photo,14.0,11.000000000000002,0.0,0.0,0
photo,36.0,13.0,0.0,0.0,0
photo,37.0,13.0,0.0,0.0,0
photo,16.0,8.0,0.0,0.0,0
photo,25.000000000000004,15.0,0.0,0.0,0
photo,28.0,4.0,0.0,0.0,0
photo,26.0,3.0,0.0,0.0,0
photo,32.0,6.0,0.0,0.0,0
photo,35.0,12.0,0.0,0.0,0
photo,26.0,2.0,0.0,0.0,0
photo,21.0,3.0,0.0,0.0,0
photo,34.0,12.0,0.0,0.0,0
photo,10.0,7.0,0.0,0.0,0
photo,20.0,10.0,0.0,0.0,0
photo,25.000000000000004,6.0,0.0,0.0,0
photo,39.0,6.0,0.0,0.0,0
photo,17.0,3.0,0.0,0.0,0
photo,26.0,11.000000000000002,0.0,0.0,0
photo,17.0,3.0,0.0,0.0,0
photo,38.0,12.0,0.0,0.0,0
photo,18.0,2.0,0.0,0.0,0
photo,24.000000000000004,10.0,0.0,0.0,0
photo,45.0,18.0,0.0,0.0,0
photo,15.0,0.0,0.0,0.0,0
photo,12.000000000000002,0.0,0.0,0.0,0
photo,20.0,3.0,0.0,0.0,0
photo,37.0,22.000000000000004,0.0,0.0,0
photo,12.000000000000002,0.0,0.0,0.0,0
photo,26.0,1.0,0.0,0.0,0
photo,18.0,9.0,0.0,0.0,0
photo,10.0,13.0,0.0,0.0,0
photo,12.000000000000002,15.0,0.0,0.0,0
photo,16.0,5.0,1.0,0.0,0
photo,25.000000000000004,21.0,0.0,0.0,0
photo,9.0,17.0,0.0,0.0,0
photo,13.0,0.0,0.0,0.0,0
photo,13.0,9.0,0.0,0.0,0
photo,15.0,3.0,0.0,0.0,0
photo,12.000000000000002,27.0,0.0,0.0,0
photo,14.0,8.0,2.0,0.0,0
photo,21.0,12.0,1.0,0.0,0
photo,21.0,14.0,0.0,0.0,0
photo,28.0,5.0,0.0,0.0,0
photo,14.0,0.0,1.0,0.0,0
photo,19.0,2.0,0.0,0.0,0
photo,13.0,0.0,1.0,0.0,0
photo,15.0,2.0,0.0,0.0,0
photo,22.999999999999996,1.0,0.0,0.0,0
photo,31.0,16.0,0.0,0.0,0
photo,14.0,0.0,0.0,0.0,0
photo,5.0,18.0,0.0,0.0,0
photo,21.0,3.0,0.0,0.0,0
photo,15.0,0.0,0.0,0.0,0
photo,22.999999999999996,4.0,0.0,0.0,0
photo,16.0,0.0,0.0,0.0,0
photo,22.0,12.0,2.0,0.0,0
photo,15.0,11.000000000000002,0.0,0.0,0
photo,22.999999999999996,32.0,0.0,0.0,0
photo,27.0,7.0,0.0,0.0,0
photo,20.0,2.0,0.0,0.0,0
photo,18.0,12.0,0.0,0.0,0
photo,30.0,6.0,0.0,0.0,0
photo,16.0,3.0,0.0,0.0,0
photo,14.0,13.0,0.0,0.0,0
photo,18.0,0.0,0.0,0.0,0
photo,26.0,11.000000000000002,0.0,0.0,0
photo,19.0,4.0,0.0,0.0,0
photo,14.0,2.0,0.0,0.0,0
photo,20.0,5.0,0.0,0.0,0
photo,20.0,3.0,0.0,0.0,0
photo,15.0,0.0,0.0,0.0,0
photo,15.0,12.0,0.0,0.0,0
photo,13.0,1.0,0.0,0.0,0
photo,21.0,5.0,0.0,0.0,0
photo,31.0,6.0,0.0,0.0,0
photo,26.0,11.000000000000002,0.0,0.0,0
photo,27.0,9.0,6.0,0.0,0
photo,21.0,11.000000000000002,0.0,0.0,0
photo,21.0,22.000000000000004,1.0,0.0,0
photo,24.000000000000004,9.0,0.0,0.0,0
photo,17.0,25.0,2.0,0.0,0
photo,18.0,5.0,0.0,0.0,0
photo,13.0,4.0,0.0,0.0,0
photo,14.0,7.0,0.0,0.0,0
photo,25.000000000000004,17.0,0.0,0.0,0
photo,10.0,21.0,0.0,0.0,0
photo,12.000000000000002,5.0,0.0,0.0,0
photo,26.0,21.0,0.0,0.0,0
photo,24.000000000000004,11.000000000000002,0.0,0.0,0
photo,16.0,2.0,0.0,0.0,0
photo,25.000000000000004,4.0,0.0,0.0,0
photo,18.0,1.0,0.0,0.0,0
photo,17.0,5.0,0.0,0.0,0
photo,24.000000000000004,15.0,0.0,0.0,0
photo,13.0,2.0,0.0,0.0,0
photo,20.0,18.0,0.0,0.0,0
photo,21.0,6.0,1.0,0.0,0
photo,21.0,8.0,0.0,0.0,0
photo,13.0,8.0,0.0,0.0,0
photo,16.0,3.0,0.0,0.0,0
photo,14.0,5.0,0.0,0.0,0
photo,16.0,1.0,0.0,0.0,0
photo,19.0,10.0,0.0,0.0,0
photo,18.0,4.0,0.0,0.0,0
photo,20.0,5.0,0.0,0.0,0
photo,19.0,9.0,0.0,0.0,0
photo,19.0,3.0,0.0,0.0,0
photo,9.0,6.0,0.0,0.0,0
photo,21.0,17.0,0.0,0.0,0
photo,29.0,5.0,3.0,0.0,0
photo,14.0,0.0,0.0,0.0,0
photo,20.0,18.0,0.0,0.0,0
photo,27.0,18.0,0.0,0.0,0
photo,21.0,5.0,0.0,0.0,0
photo,12.000000000000002,0.0,0.0,0.0,0
photo,22.999999999999996,5.0,0.0,0.0,0
photo,22.0,3.0,0.0,0.0,0
photo,29.0,7.0,0.0,0.0,0
photo,26.0,13.0,1.0,0.0,0
photo,22.999999999999996,11.000000000000002,0.0,0.0,0
photo,16.0,16.0,0.0,0.0,0
photo,22.0,4.0,1.0,0.0,0
photo,18.0,4.0,0.0,0.0,0
photo,39.0,12.0,0.0,0.0,0
photo,25.000000000000004,19.0,0.0,0.0,0
photo,15.0,9.0,0.0,0.0,0
photo,20.0,3.0,0.0,0.0,0
photo,24.000000000000004,2.0,0.0,0.0,0
photo,30.0,4.0,0.0,0.0,0
photo,18.0,8.0,0.0,0.0,0
photo,22.0,5.0,0.0,0.0,0
photo,18.0,7.0,0.0,0.0,0
photo,22.0,37.0,0.0,0.0,0
photo,17.0,12.0,0.0,0.0,0
photo,19.0,0.0,0.0,0.0,0
photo,15.0,7.0,1.0,0.0,0
photo,36.0,16.0,0.0,0.0,0
photo,18.0,9.0,0.0,0.0,0
photo,9.0,7.0,0.0,0.0,0
photo,25.000000000000004,13.0,0.0,0.0,0
photo,22.0,11.000000000000002,0.0,0.0,0
photo,17.0,13.0,0.0,0.0,0
photo,10.0,9.0,0.0,0.0,0
photo,13.0,1.0,1.0,0.0,0
photo,33.0,47.0,0.0,0.0,0
photo,14.0,13.0,0.0,0.0,0
photo,10.0,6.0,0.0,0.0,0
photo,14.0,0.0,0.0,0.0,0
photo,15.0,0.0,0.0,0.0,0
photo,18.0,1.0,0.0,0.0,0
photo,14.0,2.0,0.0,0.0,0
photo,32.0,7.0,1.0,0.0,0
photo,14.0,1.0,0.0,0.0,0
photo,13.0,10.0,0.0,0.0,0
photo,12.000000000000002,4.0,0.0,0.0,0
photo,15.0,15.0,0.0,0.0,0
photo,14.0,0.0,0.0,0.0,0
photo,22.999999999999996,4.0,0.0,0.0,0
photo,18.0,0.0,0.0,0.0,0
photo,21.0,1.0,0.0,0.0,0
photo,15.0,2.0,0.0,0.0,0
photo,13.0,3.0,0.0,0.0,0
photo,13.0,0.0,0.0,0.0,0
photo,18.0,3.0,0.0,0.0,0
photo,18.0,5.0,0.0,0.0,0
photo,12.000000000000002,0.0,0.0,0.0,0
photo,12.000000000000002,0.0,0.0,0.0,0
photo,19.0,1.0,0.0,0.0,0
photo,29.0,9.0,0.0,0.0,0
photo,12.000000000000002,1.0,0.0,0.0,0
photo,13.0,2.0,0.0,0.0,0
photo,12.000000000000002,0.0,1.0,0.0,0
photo,19.0,3.0,0.0,0.0,0
photo,22.0,8.0,0.0,0.0,0
photo,38.0,6.0,1.0,0.0,0
photo,17.0,7.0,0.0,0.0,0
photo,37.0,7.0,2.0,0.0,0
photo,28.0,7.0,0.0,0.0,0
photo,22.0,5.0,1.0,0.0,0
photo,28.0,2.0,0.0,0.0,0
photo,19.0,30.0,0.0,0.0,0
photo,33.0,12.0,0.0,0.0,0
photo,18.0,3.0,0.0,0.0,0
photo,16.0,7.0,0.0,0.0,0
photo,32.0,4.0,0.0,0.0,0
photo,30.0,7.0,0.0,0.0,0
photo,20.0,5.0,0.0,0.0,0
photo,16.0,2.0,0.0,0.0,0
photo,36.0,18.0,1.0,0.0,0
photo,30.0,4.0,1.0,0.0,0
photo,22.0,2.0,0.0,0.0,0
photo,34.0,14.0,0.0,0.0,0
photo,19.0,3.0,0.0,0.0,0
photo,15.0,5.0,0.0,0.0,0
photo,12.000000000000002,1.0,0.0,0.0,0
photo,22.999999999999996,32.0,0.0,0.0,0
photo,13.0,2.0,0.0,0.0,0
photo,17.0,4.0,0.0,0.0,0
photo,30.0,33.0,0.0,0.0,0
photo,32.0,1.0,0.0,0.0,0
photo,12.000000000000002,4.0,0.0,0.0,0
photo,32.0,24.0,0.0,0.0,0
photo,22.999999999999996,6.0,0.0,0.0,0
photo,34.0,2.0,0.0,0.0,0
photo,62.0,19.0,0.0,0.0,0
photo,18.0,20.0,0.0,0.0,0
photo,10.0,2.0,0.0,0.0,0
photo,16.0,0.0,0.0,0.0,0
photo,22.999999999999996,5.0,0.0,0.0,0
photo,14.0,0.0,0.0,0.0,0
photo,20.0,7.0,0.0,0.0,0
photo,25.000000000000004,8.0,0.0,0.0,0
photo,19.0,7.0,0.0,0.0,0
photo,17.0,2.0,0.0,0.0,0
photo,15.0,13.0,0.0,0.0,0
photo,25.000000000000004,9.0,0.0,0.0,0
photo,18.0,2.0,0.0,0.0,0
photo,13.0,3.0,0.0,0.0,0
photo,19.0,2.0,0.0,0.0,0
photo,29.0,10.0,2.0,0.0,0
photo,13.0,3.0,0.0,0.0,0
photo,25.000000000000004,0.0,0.0,0.0,0
photo,21.0,0.0,0.0,0.0,0
photo,48.00000000000001,17.0,2.0,0.0,0
photo,22.0,0.0,0.0,0.0,0
photo,20.0,1.0,0.0,0.0,0
photo,14.0,14.0,0.0,0.0,0
photo,31.0,17.0,0.0,0.0,0
photo,12.000000000000002,3.0,0.0,0.0,0
photo,24.000000000000004,39.0,0.0,0.0,0
photo,10.0,5.0,0.0,0.0,0
photo,21.0,3.0,0.0,0.0,0
photo,18.0,0.0,0.0,0.0,0
photo,14.0,1.0,0.0,0.0,0
photo,15.0,11.000000000000002,0.0,0.0,0
photo,13.0,4.0,0.0,0.0,0
photo,12.000000000000002,4.0,0.0,0.0,0
photo,13.0,2.0,0.0,0.0,0
photo,19.0,17.0,3.0,0.0,0
photo,12.000000000000002,3.0,0.0,0.0,0
photo,14.0,1.0,0.0,0.0,0
photo,14.0,7.0,0.0,0.0,0
photo,15.0,3.0,0.0,0.0,0
photo,5.0,0.0,0.0,0.0,0
photo,20.0,1.0,0.0,1.0,0
video,227.0,1222.0,226.00000000000003,41.0,1
photo,57.0,1.0,0.0,1.0,0
photo,8.0,0.0,0.0,0.0,0
photo,93.99999999999999,1.0,1.0,1.0,0
photo,72.0,1.0,1.0,0.0,0
photo,12.000000000000002,0.0,0.0,0.0,0
video,209.0,553.0,152.0,30.0,1
photo,5.0,0.0,0.0,0.0,0
photo,576.0,25.0,7.0,13.0,0
photo,42.0,0.0,1.0,0.0,0
photo,30.0,0.0,1.0,0.0,0
photo,32.0,1.0,0.0,0.0,0
photo,27.0,0.0,1.0,0.0,0
photo,3.0000000000000004,0.0,0.0,0.0,0
photo,14.0,0.0,0.0,0.0,0
video,56.0,0.0,6.0,2.0,1
video,210.0,816.0,246.00000000000003,55.0,1
status,89.0,8.0,0.0,0.0,0
photo,4.0,0.0,0.0,0.0,0
status,76.0,1.0,1.0,1.0,0
photo,127.0,0.0,10.0,4.0,0
photo,12.000000000000002,1.0,0.0,0.0,0
video,190.99999999999997,612.0,201.0,41.0,1
video,209.0,457.00000000000006,155.0,39.0,1
photo,9.0,0.0,0.0,0.0,0
photo,41.0,0.0,2.0,1.0,0
photo,19.0,0.0,0.0,0.0,0
photo,227.0,18.0,2.0,6.0,0
photo,8.0,2.0,0.0,0.0,0
photo,91.0,0.0,1.0,2.0,0
photo,5.0,4.0,0.0,0.0,0
photo,17.0,0.0,0.0,0.0,0
video,197.00000000000003,540.0,261.0,27.0,1
photo,354.0,10.0,2.0,8.0,0
photo,44.0,1.0,1.0,0.0,0
photo,21.0,2.0,0.0,0.0,0
photo,54.0,2.0,0.0,0.0,0
photo,10.0,0.0,1.0,0.0,0
photo,14.0,0.0,0.0,0.0,0
video,236.0,785.0,145.0,40.0,1
photo,464.0,51.0,4.0,9.0,0
photo,78.0,0.0,1.0,1.0,0
photo,15.0,0.0,0.0,0.0,0
photo,2.0,0.0,0.0,0.0,0
photo,91.0,4.0,3.0,1.0,0
photo,56.0,0.0,1.0,1.0,0
photo,15.0,0.0,5.0,0.0,0
photo,45.99999999999999,2.0,2.0,1.0,0
photo,19.0,0.0,0.0,0.0,0
status,113.0,11.000000000000002,1.0,0.0,0
photo,5.0,0.0,0.0,0.0,0
photo,332.0,21.0,6.0,7.0,0
photo,12.000000000000002,1.0,0.0,0.0,0
photo,11.0,0.0,0.0,0.0,0
photo,56.0,4.0,2.0,1.0,0
photo,72.0,13.0,1.0,3.0,0
photo,10.0,0.0,0.0,0.0,0
photo,56.0,3.0,12.0,2.0,0
photo,45.0,0.0,3.0,1.0,0
photo,37.0,0.0,2.0,1.0,0
photo,71.0,10.0,49.0,1.0,0
photo,51.0,0.0,2.0,2.0,0
photo,76.0,3.0,15.0,1.0,0
photo,69.0,11.000000000000002,69.0,2.0,0
photo,58.0,5.0,70.0,1.0,0
photo,29.0,1.0,1.0,2.0,0
photo,48.00000000000001,3.0,54.0,1.0,0
photo,9.0,1.0,0.0,1.0,0
photo,69.0,0.0,0.0,1.0,0
photo,19.0,0.0,0.0,0.0,0
photo,34.0,0.0,0.0,2.0,0
photo,29.0,1.0,0.0,1.0,0
photo,16.0,3.0,1.0,0.0,0
photo,6.000000000000001,0.0,0.0,0.0,0
photo,13.0,1.0,0.0,1.0,0
photo,9.0,0.0,0.0,0.0,0
photo,82.0,0.0,1.0,3.0,0
photo,5.0,0.0,0.0,0.0,0
photo,5.0,0.0,0.0,0.0,0
video,219.0,694.0,173.0,39.0,1
video,387.00000000000006,3221.0000000000005,242.00000000000003,83.0,1
photo,8.0,0.0,0.0,0.0,0
photo,68.0,0.0,1.0,3.0,0
photo,53.0,0.0,1.0,1.0,0
photo,22.999999999999996,0.0,1.0,1.0,0
photo,15.0,0.0,0.0,0.0,0
video,280.0,1060.0,222.99999999999997,48.0,1
photo,8.0,0.0,0.0,1.0,0
photo,22.999999999999996,0.0,1.0,0.0,0
photo,16.0,0.0,0.0,0.0,0
photo,243.0,7.0,3.0,2.0,0
photo,84.0,3.0,2.0,1.0,0
photo,15.0,0.0,0.0,0.0,0
video,303.0,904.0000000000001,177.0,63.0,1
photo,114.0,0.0,3.0,1.0,0
photo,174.0,66.0,1.0,1.0,0
photo,10.0,0.0,0.0,0.0,0
status,87.0,56.0,0.0,0.0,0
photo,81.0,4.0,2.0,2.0,0
photo,18.0,1.0,0.0,0.0,0
photo,62.0,1.0,1.0,1.0,0
photo,318.0,2.0,4.0,2.0,0
photo,43.0,1.0,2.0,2.0,0
photo,80.0,2.0,1.0,1.0,0
photo,19.0,0.0,0.0,0.0,0
photo,133.0,9.0,2.0,3.0,0
photo,24.000000000000004,1.0,0.0,0.0,0
video,328.0,1094.0,234.99999999999997,51.0,1
photo,8.0,0.0,0.0,0.0,0
video,488.0,2428.0,273.0,94.0,1
photo,50.00000000000001,0.0,1.0,1.0,0
photo,6.000000000000001,0.0,2.0,0.0,0
photo,19.0,2.0,1.0,0.0,0
photo,12.000000000000002,0.0,0.0,0.0,0
photo,58.0,1.0,0.0,0.0,0
photo,20.0,0.0,1.0,0.0,0
photo,90.0,0.0,1.0,1.0,0
photo,7.0,0.0,0.0,0.0,0
photo,20.0,0.0,0.0,0.0,0
photo,9.0,0.0,0.0,0.0,0
photo,72.0,0.0,0.0,0.0,0
photo,8.0,1.0,0.0,0.0,0
photo,2.0,0.0,0.0,0.0,0
photo,17.0,3.0,0.0,0.0,0
video,184.99999999999997,996.0,232.0,74.0,1
photo,7.0,1.0,0.0,0.0,0
photo,73.0,1.0,0.0,2.0,0
photo,70.0,0.0,0.0,2.0,0
photo,68.0,2.0,0.0,1.0,0
photo,17.0,2.0,0.0,0.0,0
photo,11.0,0.0,0.0,0.0,0
photo,8.0,0.0,0.0,0.0,0
photo,8.0,0.0,0.0,0.0,0
photo,71.0,2.0,1.0,1.0,0
photo,3.0000000000000004,1.0,0.0,0.0,0
status,61.0,1.0,0.0,0.0,0
photo,151.0,9.0,1.0,6.0,0
photo,6.000000000000001,0.0,0.0,0.0,0
photo,139.0,0.0,1.0,0.0,0
photo,43.0,1.0,0.0,3.0,0
photo,8.0,0.0,0.0,0.0,0
photo,51.0,0.0,3.0,0.0,0
photo,89.0,4.0,1.0,3.0,0
photo,7.0,2.0,0.0,0.0,0
photo,7.0,0.0,0.0,0.0,0
video,242.0,715.0000000000001,242.00000000000003,49.0,1
photo,7.0,3.0,0.0,0.0,0
photo,156.0,6.0,2.0,1.0,0
photo,19.0,0.0,0.0,0.0,0
photo,511.0,19.0,36.0,9.0,0
photo,3.0000000000000004,0.0,0.0,0.0,0
status,90.0,5.0,0.0,1.0,0
photo,140.0,0.0,0.0,2.0,0
photo,138.0,3.0,7.0,0.0,0
photo,2.0,0.0,0.0,0.0,0
photo,9.0,0.0,0.0,0.0,0
photo,74.0,2.0,0.0,0.0,0
photo,3.0000000000000004,0.0,0.0,0.0,0
photo,18.0,0.0,1.0,0.0,0
video,339.0,1019.0,168.0,72.0,1
photo,6.000000000000001,0.0,0.0,0.0,0
photo,9.0,1.0,0.0,0.0,0
photo,10.0,0.0,0.0,0.0,0
video,353.0,891.0,168.0,67.0,1
photo,5.0,0.0,0.0,0.0,0
photo,84.0,6.0,1.0,2.0,0
photo,70.0,5.0,1.0,0.0,0
photo,29.0,0.0,0.0,0.0,0
photo,11.0,0.0,0.0,1.0,0
photo,5.0,1.0,0.0,0.0,0
photo,3.0000000000000004,0.0,0.0,0.0,0
photo,9.0,0.0,0.0,0.0,0
photo,148.0,15.0,1.0,2.0,0
photo,19.0,4.0,0.0,0.0,0
photo,4.0,0.0,0.0,0.0,0
photo,14.0,0.0,0.0,0.0,0
photo,57.0,0.0,0.0,1.0,0
photo,45.0,2.0,0.0,1.0,0
photo,3.0000000000000004,0.0,0.0,0.0,0
photo,14.0,2.0,0.0,0.0,0
link,52.0,26.0,1.0,0.0,0
photo,8.0,6.0,0.0,0.0,0
photo,64.0,2.0,0.0,0.0,0
photo,28.0,1.0,0.0,1.0,0
status,71.0,58.99999999999999,2.0,1.0,0
photo,62.0,0.0,0.0,0.0,0
photo,5.0,3.0,0.0,0.0,0
photo,8.0,3.0,1.0,0.0,0
video,211.0,859.0,109.00000000000001,34.0,1
photo,20.0,0.0,0.0,0.0,0
video,247.0,828.0,174.0,55.0,1
status,117.0,98.0,1.0,0.0,0
photo,8.0,0.0,0.0,0.0,0
photo,210.0,1.0,9.0,3.0,0
photo,114.0,1.0,1.0,0.0,0
photo,45.99999999999999,0.0,0.0,1.0,0
photo,62.0,2.0,0.0,1.0,0
photo,12.000000000000002,0.0,0.0,0.0,0
video,231.0,460.99999999999994,74.0,50.0,1
photo,10.0,1.0,0.0,0.0,0
status,114.0,81.0,0.0,0.0,0
photo,5.0,4.0,0.0,0.0,0
photo,3.0000000000000004,0.0,0.0,0.0,0
photo,8.0,0.0,0.0,1.0,0
photo,598.0,37.0,10.0,9.0,0
photo,85.0,6.0,1.0,0.0,0
photo,25.000000000000004,0.0,0.0,0.0,0
video,358.0,1268.0,186.0,73.0,1
photo,11.0,3.0,0.0,0.0,0
photo,5.0,1.0,0.0,0.0,0
photo,9.0,4.0,0.0,0.0,0
photo,13.0,0.0,0.0,0.0,0
photo,11.0,3.0,0.0,0.0,0
photo,11.0,3.0,0.0,0.0,0
photo,7.0,1.0,0.0,0.0,0
status,65.0,9.0,0.0,0.0,0
photo,513.0,11.000000000000002,34.0,9.0,0
photo,7.0,3.0,0.0,0.0,0
photo,14.0,0.0,0.0,0.0,0
photo,166.0,20.0,2.0,1.0,0
photo,7.0,8.0,0.0,0.0,0
photo,22.999999999999996,1.0,0.0,0.0,0
video,404.0,1129.0,150.0,68.0,1
photo,11.0,1.0,0.0,0.0,0
photo,7.0,3.0,0.0,0.0,0
video,425.0,1377.0,186.0,62.0,1
photo,8.0,0.0,0.0,0.0,0
photo,18.0,4.0,0.0,0.0,0
photo,60.0,0.0,1.0,1.0,0
photo,36.0,6.0,0.0,1.0,0
photo,10.0,0.0,0.0,1.0,0
photo,10.0,2.0,0.0,0.0,0
photo,111.0,1.0,2.0,1.0,0
photo,43.0,4.0,1.0,2.0,0
photo,423.0,16.0,1.0,11.0,0
photo,10.0,2.0,0.0,0.0,0
photo,10.0,0.0,0.0,0.0,0
photo,471.0,13.0,23.0,4.0,0
photo,11.0,0.0,1.0,0.0,0
photo,1507.9999999999998,14.0,2.0,18.0,0
photo,71.0,0.0,1.0,0.0,0
photo,107.0,7.0,2.0,2.0,0
photo,141.0,3.0,1.0,3.0,0
status,198.00000000000003,11.000000000000002,0.0,4.0,0
photo,637.0,3.0,6.0,11.0,0
photo,50.00000000000001,0.0,0.0,0.0,0
photo,53.0,0.0,2.0,2.0,0
photo,50.00000000000001,0.0,0.0,0.0,0
photo,79.0,0.0,0.0,1.0,0
photo,54.0,0.0,1.0,1.0,0
photo,122.0,0.0,1.0,3.0,0
photo,11.0,0.0,0.0,0.0,0
photo,6.000000000000001,0.0,0.0,0.0,0
photo,85.0,25.0,1.0,1.0,0
photo,8.0,2.0,0.0,0.0,0
status,885.0,32.0,10.0,4.0,1
photo,78.0,1.0,0.0,1.0,0
photo,15.0,0.0,0.0,1.0,0
photo,11.0,9.0,0.0,0.0,0
photo,36.0,0.0,0.0,1.0,0
photo,22.999999999999996,1.0,0.0,1.0,0
status,231.0,39.0,0.0,23.0,0
photo,14.0,2.0,0.0,0.0,0
photo,14.0,0.0,0.0,0.0,0
video,378.99999999999994,2626.0,151.0,79.0,1
photo,7.0,0.0,0.0,0.0,0
photo,12.000000000000002,0.0,0.0,0.0,0
photo,690.0,33.0,21.0,15.0,0
photo,22.0,3.0,0.0,0.0,0
video,253.0,626.0,244.0,55.0,1
photo,38.0,0.0,0.0,2.0,0
photo,67.0,31.0,0.0,1.0,0
photo,8.0,0.0,0.0,0.0,0
photo,4.0,0.0,0.0,0.0,0
photo,22.999999999999996,4.0,0.0,0.0,0
video,366.0,1490.0,154.0,73.0,1
photo,414.0,65.0,4.0,4.0,0
photo,16.0,1.0,0.0,0.0,0
photo,66.0,0.0,0.0,0.0,0
photo,8.0,0.0,0.0,0.0,0
photo,44.0,3.0,0.0,0.0,0
photo,16.0,5.0,0.0,0.0,0
video,468.0,4143.0,719.0,84.0,1
photo,87.0,12.0,0.0,1.0,0
photo,15.0,1.0,0.0,0.0,0
photo,22.0,0.0,0.0,0.0,0
video,292.0,1214.0,180.0,77.0,1
photo,3.0000000000000004,0.0,0.0,0.0,0
photo,6.000000000000001,0.0,0.0,0.0,0
photo,20.0,2.0,0.0,0.0,0
photo,11.0,11.000000000000002,0.0,0.0,0
photo,18.0,4.0,0.0,1.0,0
photo,6.000000000000001,0.0,0.0,0.0,0
photo,29.0,2.0,4.0,1.0,0
photo,45.99999999999999,0.0,0.0,1.0,0
video,298.0,974.0,140.0,74.0,1
photo,296.0,86.0,1.0,1.0,0
photo,11.0,0.0,0.0,0.0,0
photo,8.0,0.0,0.0,0.0,0
photo,14.0,0.0,0.0,0.0,0
photo,54.0,2.0,1.0,1.0,0
photo,43.0,0.0,1.0,2.0,0
photo,5.0,0.0,0.0,0.0,0
photo,11.0,0.0,0.0,2.0,0
photo,16.0,0.0,0.0,0.0,0
photo,10.0,0.0,0.0,1.0,0
photo,11.0,4.0,0.0,0.0,0
photo,112.0,34.0,1.0,0.0,0
photo,50.00000000000001,4.0,1.0,1.0,0
photo,10.0,3.0,0.0,0.0,0
photo,18.0,0.0,0.0,2.0,0
status,150.0,44.99999999999999,0.0,4.0,0
photo,12.000000000000002,2.0,0.0,0.0,0
photo,74.0,0.0,0.0,0.0,0
photo,27.0,4.0,0.0,1.0,0
photo,9.0,0.0,0.0,0.0,0
photo,11.0,1.0,0.0,0.0,0
photo,18.0,1.0,0.0,0.0,0
photo,15.0,4.0,0.0,2.0,0
photo,5.0,1.0,0.0,0.0,0
photo,96.00000000000001,3.0,0.0,1.0,0
photo,6.000000000000001,1.0,0.0,0.0,0
photo,10.0,5.0,0.0,0.0,0
video,442.0,2360.0,200.0,128.0,1
photo,12.000000000000002,0.0,0.0,0.0,0
photo,136.0,6.0,0.0,3.0,0
photo,11.0,0.0,0.0,0.0,0
photo,11.0,2.0,0.0,0.0,0
photo,20.0,1.0,1.0,0.0,0
video,370.99999999999994,1233.0,158.0,70.0,1
photo,87.0,2.0,1.0,2.0,0
photo,13.0,2.0,0.0,0.0,0
photo,72.0,15.0,2.0,0.0,0
photo,111.0,9.0,2.0,0.0,0
photo,178.0,22.000000000000004,6.0,4.0,0
photo,14.0,0.0,0.0,0.0,0
photo,127.0,25.0,2.0,5.0,0
photo,40.0,0.0,0.0,0.0,0
video,632.0,3416.0,836.0,126.0,1
photo,1026.0,55.0,7.0,13.0,0
photo,13.0,0.0,0.0,1.0,0
photo,27.0,1.0,2.0,0.0,0
photo,4.0,0.0,0.0,0.0,0
photo,193.00000000000003,7.0,2.0,3.0,0
photo,42.0,1.0,1.0,1.0,0
video,276.0,926.9999999999999,136.0,55.0,1
photo,10.0,0.0,0.0,1.0,0
photo,138.0,10.0,3.0,0.0,0
photo,12.000000000000002,0.0,0.0,0.0,0
photo,8.0,1.0,0.0,0.0,0
video,215.0,784.0,161.0,57.0,1
photo,6.000000000000001,0.0,0.0,0.0,0
photo,38.0,0.0,1.0,2.0,0
photo,86.0,13.0,0.0,5.0,0
photo,15.0,0.0,1.0,0.0,0
photo,13.0,0.0,2.0,0.0,0
video,295.0,1066.0,254.00000000000003,79.0,1
photo,6.000000000000001,0.0,0.0,0.0,0
photo,52.0,3.0,2.0,0.0,0
photo,79.0,13.0,2.0,0.0,0
photo,26.0,1.0,3.0,1.0,0
photo,11.0,0.0,0.0,0.0,0
photo,14.0,0.0,0.0,0.0,0
video,263.0,892.0,187.0,57.0,1
photo,1236.0,25.0,0.0,7.0,0
